score;completeness;rescuebot_action;rescuebot_location;chris_action;chris_location;world_nr;tick_nr
24;0.75;;(23, 9);;(3, 15);1;9754
24;0.75;;(23, 9);;(3, 15);1;9755
24;0.75;;(23, 9);;(3, 15);1;9756
24;0.75;;(23, 9);;(3, 15);1;9757
24;0.75;;(23, 9);;(3, 15);1;9758
24;0.75;;(23, 9);;(3, 15);1;9759
24;0.75;;(23, 9);;(3, 15);1;9760
24;0.75;;(23, 9);;(3, 15);1;9761
24;0.75;;(23, 9);;(3, 15);1;9762
24;0.75;;(23, 9);;(3, 15);1;9763
24;0.75;;(23, 9);;(3, 15);1;9764
24;0.75;;(23, 9);;(3, 15);1;9765
24;0.75;;(23, 9);;(3, 15);1;9766
24;0.75;;(23, 9);MoveNorth;(3, 14);1;9767
24;0.75;;(23, 9);;(3, 14);1;9768
24;0.75;;(23, 9);;(3, 14);1;9769
24;0.75;;(23, 9);;(3, 14);1;9770
24;0.75;;(23, 9);;(3, 14);1;9771
24;0.75;;(23, 9);;(3, 14);1;9772
24;0.75;;(23, 9);;(3, 14);1;9773
24;0.75;;(23, 9);;(3, 14);1;9774
24;0.75;;(23, 9);;(3, 14);1;9775
24;0.75;;(23, 9);;(3, 14);1;9776
24;0.75;;(23, 9);MoveEast;(4, 14);1;9777
24;0.75;;(23, 9);;(4, 14);1;9778
24;0.75;;(23, 9);;(4, 14);1;9779
24;0.75;;(23, 9);;(4, 14);1;9780
24;0.75;;(23, 9);;(4, 14);1;9781
24;0.75;;(23, 9);;(4, 14);1;9782
24;0.75;;(23, 9);;(4, 14);1;9783
24;0.75;;(23, 9);;(4, 14);1;9784
24;0.75;;(23, 9);;(4, 14);1;9785
24;0.75;;(23, 9);;(4, 14);1;9786
24;0.75;;(23, 9);;(4, 14);1;9787
24;0.75;;(23, 9);;(4, 14);1;9788
24;0.75;;(23, 9);;(4, 14);1;9789
24;0.75;;(23, 9);;(4, 14);1;9790
24;0.75;;(23, 9);;(4, 14);1;9791
24;0.75;;(23, 9);;(4, 14);1;9792
24;0.75;;(23, 9);;(4, 14);1;9793
24;0.75;;(23, 9);;(4, 14);1;9794
24;0.75;;(23, 9);;(4, 14);1;9795
24;0.75;;(23, 9);;(4, 14);1;9796
24;0.75;;(23, 9);;(4, 14);1;9797
24;0.75;;(23, 9);;(4, 14);1;9798
24;0.75;;(23, 9);;(4, 14);1;9799
24;0.75;;(23, 9);;(4, 14);1;9800
24;0.75;;(23, 9);;(4, 14);1;9801
24;0.75;;(23, 9);;(4, 14);1;9802
24;0.75;;(23, 9);;(4, 14);1;9803
24;0.75;;(23, 9);;(4, 14);1;9804
24;0.75;;(23, 9);;(4, 14);1;9805
24;0.75;;(23, 9);;(4, 14);1;9806
24;0.75;;(23, 9);;(4, 14);1;9807
24;0.75;;(23, 9);;(4, 14);1;9808
24;0.75;;(23, 9);;(4, 14);1;9809
24;0.75;;(23, 9);;(4, 14);1;9810
24;0.75;;(23, 9);;(4, 14);1;9811
24;0.75;;(23, 9);;(4, 14);1;9812
24;0.75;;(23, 9);;(4, 14);1;9813
24;0.75;;(23, 9);;(4, 14);1;9814
24;0.75;;(23, 9);;(4, 14);1;9815
24;0.75;;(23, 9);;(4, 14);1;9816
24;0.75;;(23, 9);;(4, 14);1;9817
24;0.75;;(23, 9);;(4, 14);1;9818
24;0.75;;(23, 9);;(4, 14);1;9819
24;0.75;;(23, 9);;(4, 14);1;9820
24;0.75;;(23, 9);;(4, 14);1;9821
24;0.75;;(23, 9);;(4, 14);1;9822
24;0.75;;(23, 9);;(4, 14);1;9823
24;0.75;;(23, 9);;(4, 14);1;9824
24;0.75;;(23, 9);;(4, 14);1;9825
24;0.75;;(23, 9);;(4, 14);1;9826
24;0.75;;(23, 9);;(4, 14);1;9827
24;0.75;;(23, 9);;(4, 14);1;9828
24;0.75;;(23, 9);;(4, 14);1;9829
24;0.75;;(23, 9);;(4, 14);1;9830
24;0.75;;(23, 9);;(4, 14);1;9831
24;0.75;;(23, 9);;(4, 14);1;9832
24;0.75;;(23, 9);;(4, 14);1;9833
24;0.75;;(23, 9);;(4, 14);1;9834
24;0.75;;(23, 9);;(4, 14);1;9835
24;0.75;;(23, 9);;(4, 14);1;9836
24;0.75;;(23, 9);;(4, 14);1;9837
24;0.75;;(23, 9);;(4, 14);1;9838
24;0.75;;(23, 9);;(4, 14);1;9839
24;0.75;;(23, 9);;(4, 14);1;9840
24;0.75;;(23, 9);;(4, 14);1;9841
24;0.75;;(23, 9);;(4, 14);1;9842
24;0.75;;(23, 9);;(4, 14);1;9843
24;0.75;;(23, 9);;(4, 14);1;9844
24;0.75;;(23, 9);;(4, 14);1;9845
24;0.75;;(23, 9);;(4, 14);1;9846
24;0.75;;(23, 9);;(4, 14);1;9847
24;0.75;;(23, 9);;(4, 14);1;9848
24;0.75;;(23, 9);;(4, 14);1;9849
24;0.75;;(23, 9);;(4, 14);1;9850
24;0.75;;(23, 9);;(4, 14);1;9851
24;0.75;;(23, 9);;(4, 14);1;9852
24;0.75;;(23, 9);;(4, 14);1;9853
24;0.75;;(23, 9);;(4, 14);1;9854
24;0.75;;(23, 9);;(4, 14);1;9855
24;0.75;;(23, 9);;(4, 14);1;9856
24;0.75;;(23, 9);;(4, 14);1;9857
24;0.75;;(23, 9);;(4, 14);1;9858
24;0.75;;(23, 9);;(4, 14);1;9859
24;0.75;;(23, 9);;(4, 14);1;9860
24;0.75;;(23, 9);;(4, 14);1;9861
24;0.75;;(23, 9);;(4, 14);1;9862
24;0.75;;(23, 9);;(4, 14);1;9863
24;0.75;;(23, 9);;(4, 14);1;9864
24;0.75;;(23, 9);;(4, 14);1;9865
24;0.75;;(23, 9);;(4, 14);1;9866
24;0.75;;(23, 9);;(4, 14);1;9867
24;0.75;;(23, 9);;(4, 14);1;9868
24;0.75;;(23, 9);;(4, 14);1;9869
24;0.75;;(23, 9);;(4, 14);1;9870
24;0.75;;(23, 9);;(4, 14);1;9871
24;0.75;;(23, 9);;(4, 14);1;9872
24;0.75;;(23, 9);;(4, 14);1;9873
24;0.75;;(23, 9);;(4, 14);1;9874
24;0.75;;(23, 9);;(4, 14);1;9875
24;0.75;;(23, 9);;(4, 14);1;9876
24;0.75;;(23, 9);;(4, 14);1;9877
24;0.75;;(23, 9);;(4, 14);1;9878
24;0.75;;(23, 9);;(4, 14);1;9879
24;0.75;;(23, 9);;(4, 14);1;9880
24;0.75;;(23, 9);;(4, 14);1;9881
24;0.75;;(23, 9);;(4, 14);1;9882
24;0.75;;(23, 9);;(4, 14);1;9883
24;0.75;;(23, 9);;(4, 14);1;9884
24;0.75;;(23, 9);;(4, 14);1;9885
24;0.75;;(23, 9);;(4, 14);1;9886
24;0.75;;(23, 9);;(4, 14);1;9887
24;0.75;;(23, 9);;(4, 14);1;9888
24;0.75;;(23, 9);;(4, 14);1;9889
24;0.75;;(23, 9);;(4, 14);1;9890
24;0.75;;(23, 9);;(4, 14);1;9891
24;0.75;;(23, 9);;(4, 14);1;9892
24;0.75;;(23, 9);;(4, 14);1;9893
24;0.75;;(23, 9);;(4, 14);1;9894
24;0.75;;(23, 9);;(4, 14);1;9895
24;0.75;;(23, 9);;(4, 14);1;9896
24;0.75;;(23, 9);;(4, 14);1;9897
24;0.75;;(23, 9);;(4, 14);1;9898
24;0.75;;(23, 9);;(4, 14);1;9899
24;0.75;;(23, 9);;(4, 14);1;9900
24;0.75;;(23, 9);;(4, 14);1;9901
24;0.75;;(23, 9);;(4, 14);1;9902
24;0.75;;(23, 9);;(4, 14);1;9903
24;0.75;;(23, 9);;(4, 14);1;9904
24;0.75;;(23, 9);;(4, 14);1;9905
24;0.75;;(23, 9);;(4, 14);1;9906
24;0.75;;(23, 9);;(4, 14);1;9907
24;0.75;;(23, 9);;(4, 14);1;9908
24;0.75;;(23, 9);;(4, 14);1;9909
24;0.75;;(23, 9);;(4, 14);1;9910
24;0.75;;(23, 9);;(4, 14);1;9911
24;0.75;;(23, 9);;(4, 14);1;9912
24;0.75;;(23, 9);;(4, 14);1;9913
24;0.75;;(23, 9);;(4, 14);1;9914
24;0.75;;(23, 9);;(4, 14);1;9915
24;0.75;;(23, 9);;(4, 14);1;9916
24;0.75;;(23, 9);;(4, 14);1;9917
24;0.75;;(23, 9);;(4, 14);1;9918
24;0.75;;(23, 9);;(4, 14);1;9919
24;0.75;;(23, 9);;(4, 14);1;9920
24;0.75;;(23, 9);;(4, 14);1;9921
24;0.75;;(23, 9);;(4, 14);1;9922
24;0.75;;(23, 9);;(4, 14);1;9923
24;0.75;;(23, 9);;(4, 14);1;9924
24;0.75;;(23, 9);;(4, 14);1;9925
24;0.75;;(23, 9);;(4, 14);1;9926
24;0.75;;(23, 9);;(4, 14);1;9927
24;0.75;;(23, 9);;(4, 14);1;9928
24;0.75;;(23, 9);;(4, 14);1;9929
24;0.75;;(23, 9);;(4, 14);1;9930
24;0.75;;(23, 9);;(4, 14);1;9931
24;0.75;;(23, 9);;(4, 14);1;9932
24;0.75;;(23, 9);;(4, 14);1;9933
24;0.75;;(23, 9);;(4, 14);1;9934
24;0.75;;(23, 9);;(4, 14);1;9935
24;0.75;;(23, 9);;(4, 14);1;9936
24;0.75;;(23, 9);;(4, 14);1;9937
24;0.75;;(23, 9);;(4, 14);1;9938
24;0.75;;(23, 9);;(4, 14);1;9939
24;0.75;;(23, 9);;(4, 14);1;9940
24;0.75;;(23, 9);;(4, 14);1;9941
24;0.75;;(23, 9);;(4, 14);1;9942
24;0.75;;(23, 9);;(4, 14);1;9943
24;0.75;;(23, 9);;(4, 14);1;9944
24;0.75;;(23, 9);;(4, 14);1;9945
24;0.75;;(23, 9);;(4, 14);1;9946
24;0.75;;(23, 9);;(4, 14);1;9947
24;0.75;;(23, 9);;(4, 14);1;9948
24;0.75;;(23, 9);;(4, 14);1;9949
24;0.75;;(23, 9);;(4, 14);1;9950
24;0.75;;(23, 9);;(4, 14);1;9951
24;0.75;;(23, 9);;(4, 14);1;9952
24;0.75;;(23, 9);;(4, 14);1;9953
24;0.75;;(23, 9);;(4, 14);1;9954
24;0.75;;(23, 9);;(4, 14);1;9955
24;0.75;;(23, 9);;(4, 14);1;9956
24;0.75;;(23, 9);;(4, 14);1;9957
24;0.75;;(23, 9);;(4, 14);1;9958
24;0.75;;(23, 9);;(4, 14);1;9959
24;0.75;;(23, 9);;(4, 14);1;9960
24;0.75;;(23, 9);;(4, 14);1;9961
24;0.75;;(23, 9);;(4, 14);1;9962
24;0.75;;(23, 9);;(4, 14);1;9963
24;0.75;;(23, 9);;(4, 14);1;9964
24;0.75;;(23, 9);;(4, 14);1;9965
24;0.75;;(23, 9);;(4, 14);1;9966
24;0.75;;(23, 9);;(4, 14);1;9967
24;0.75;;(23, 9);;(4, 14);1;9968
24;0.75;;(23, 9);;(4, 14);1;9969
24;0.75;;(23, 9);;(4, 14);1;9970
24;0.75;;(23, 9);;(4, 14);1;9971
24;0.75;;(23, 9);;(4, 14);1;9972
24;0.75;;(23, 9);;(4, 14);1;9973
24;0.75;;(23, 9);;(4, 14);1;9974
24;0.75;;(23, 9);;(4, 14);1;9975
24;0.75;;(23, 9);;(4, 14);1;9976
24;0.75;;(23, 9);;(4, 14);1;9977
24;0.75;;(23, 9);;(4, 14);1;9978
24;0.75;;(23, 9);;(4, 14);1;9979
24;0.75;;(23, 9);;(4, 14);1;9980
24;0.75;;(23, 9);;(4, 14);1;9981
24;0.75;;(23, 9);;(4, 14);1;9982
24;0.75;;(23, 9);;(4, 14);1;9983
24;0.75;;(23, 9);;(4, 14);1;9984
24;0.75;;(23, 9);;(4, 14);1;9985
24;0.75;;(23, 9);;(4, 14);1;9986
24;0.75;;(23, 9);;(4, 14);1;9987
24;0.75;;(23, 9);;(4, 14);1;9988
24;0.75;;(23, 9);;(4, 14);1;9989
24;0.75;;(23, 9);;(4, 14);1;9990
24;0.75;;(23, 9);;(4, 14);1;9991
24;0.75;;(23, 9);;(4, 14);1;9992
24;0.75;;(23, 9);;(4, 14);1;9993
24;0.75;;(23, 9);;(4, 14);1;9994
24;0.75;;(23, 9);;(4, 14);1;9995
24;0.75;;(23, 9);;(4, 14);1;9996
24;0.75;;(23, 9);;(4, 14);1;9997
24;0.75;;(23, 9);;(4, 14);1;9998
24;0.75;;(23, 9);;(4, 14);1;9999
24;0.75;;(23, 9);;(4, 14);1;10000
24;0.75;;(23, 9);;(4, 14);1;10001
24;0.75;;(23, 9);;(4, 14);1;10002
24;0.75;;(23, 9);;(4, 14);1;10003
24;0.75;;(23, 9);;(4, 14);1;10004
24;0.75;;(23, 9);;(4, 14);1;10005
24;0.75;;(23, 9);;(4, 14);1;10006
24;0.75;;(23, 9);;(4, 14);1;10007
24;0.75;;(23, 9);;(4, 14);1;10008
24;0.75;;(23, 9);;(4, 14);1;10009
24;0.75;;(23, 9);;(4, 14);1;10010
24;0.75;;(23, 9);;(4, 14);1;10011
24;0.75;;(23, 9);;(4, 14);1;10012
24;0.75;;(23, 9);;(4, 14);1;10013
24;0.75;;(23, 9);;(4, 14);1;10014
24;0.75;;(23, 9);;(4, 14);1;10015
24;0.75;;(23, 9);;(4, 14);1;10016
24;0.75;;(23, 9);;(4, 14);1;10017
24;0.75;;(23, 9);;(4, 14);1;10018
24;0.75;;(23, 9);;(4, 14);1;10019
24;0.75;;(23, 9);;(4, 14);1;10020
24;0.75;;(23, 9);;(4, 14);1;10021
24;0.75;;(23, 9);;(4, 14);1;10022
24;0.75;;(23, 9);;(4, 14);1;10023
24;0.75;;(23, 9);;(4, 14);1;10024
24;0.75;;(23, 9);;(4, 14);1;10025
24;0.75;;(23, 9);;(4, 14);1;10026
24;0.75;;(23, 9);;(4, 14);1;10027
24;0.75;;(23, 9);;(4, 14);1;10028
24;0.75;;(23, 9);;(4, 14);1;10029
24;0.75;;(23, 9);;(4, 14);1;10030
24;0.75;;(23, 9);;(4, 14);1;10031
24;0.75;;(23, 9);;(4, 14);1;10032
24;0.75;;(23, 9);;(4, 14);1;10033
24;0.75;;(23, 9);;(4, 14);1;10034
24;0.75;;(23, 9);;(4, 14);1;10035
24;0.75;;(23, 9);;(4, 14);1;10036
24;0.75;;(23, 9);;(4, 14);1;10037
24;0.75;;(23, 9);;(4, 14);1;10038
24;0.75;;(23, 9);;(4, 14);1;10039
24;0.75;;(23, 9);;(4, 14);1;10040
24;0.75;;(23, 9);;(4, 14);1;10041
24;0.75;;(23, 9);;(4, 14);1;10042
24;0.75;;(23, 9);;(4, 14);1;10043
24;0.75;;(23, 9);;(4, 14);1;10044
24;0.75;;(23, 9);;(4, 14);1;10045
24;0.75;;(23, 9);;(4, 14);1;10046
24;0.75;;(23, 9);;(4, 14);1;10047
24;0.75;;(23, 9);;(4, 14);1;10048
24;0.75;;(23, 9);;(4, 14);1;10049
24;0.75;;(23, 9);;(4, 14);1;10050
24;0.75;;(23, 9);;(4, 14);1;10051
24;0.75;;(23, 9);;(4, 14);1;10052
24;0.75;;(23, 9);;(4, 14);1;10053
24;0.75;;(23, 9);;(4, 14);1;10054
24;0.75;;(23, 9);;(4, 14);1;10055
24;0.75;;(23, 9);;(4, 14);1;10056
24;0.75;;(23, 9);;(4, 14);1;10057
24;0.75;;(23, 9);;(4, 14);1;10058
24;0.75;;(23, 9);;(4, 14);1;10059
24;0.75;;(23, 9);;(4, 14);1;10060
24;0.75;;(23, 9);;(4, 14);1;10061
24;0.75;;(23, 9);;(4, 14);1;10062
24;0.75;;(23, 9);;(4, 14);1;10063
24;0.75;;(23, 9);;(4, 14);1;10064
24;0.75;;(23, 9);;(4, 14);1;10065
24;0.75;;(23, 9);;(4, 14);1;10066
24;0.75;;(23, 9);;(4, 14);1;10067
24;0.75;;(23, 9);;(4, 14);1;10068
24;0.75;;(23, 9);;(4, 14);1;10069
24;0.75;;(23, 9);;(4, 14);1;10070
24;0.75;;(23, 9);;(4, 14);1;10071
24;0.75;;(23, 9);;(4, 14);1;10072
24;0.75;;(23, 9);;(4, 14);1;10073
24;0.75;;(23, 9);;(4, 14);1;10074
24;0.75;;(23, 9);;(4, 14);1;10075
24;0.75;;(23, 9);;(4, 14);1;10076
24;0.75;;(23, 9);;(4, 14);1;10077
24;0.75;;(23, 9);;(4, 14);1;10078
24;0.75;;(23, 9);;(4, 14);1;10079
24;0.75;;(23, 9);;(4, 14);1;10080
24;0.75;;(23, 9);;(4, 14);1;10081
24;0.75;;(23, 9);;(4, 14);1;10082
24;0.75;;(23, 9);;(4, 14);1;10083
24;0.75;;(23, 9);;(4, 14);1;10084
24;0.75;;(23, 9);;(4, 14);1;10085
24;0.75;;(23, 9);;(4, 14);1;10086
24;0.75;;(23, 9);;(4, 14);1;10087
24;0.75;;(23, 9);;(4, 14);1;10088
24;0.75;;(23, 9);;(4, 14);1;10089
24;0.75;;(23, 9);;(4, 14);1;10090
24;0.75;;(23, 9);;(4, 14);1;10091
24;0.75;;(23, 9);;(4, 14);1;10092
24;0.75;;(23, 9);;(4, 14);1;10093
24;0.75;;(23, 9);;(4, 14);1;10094
24;0.75;;(23, 9);;(4, 14);1;10095
24;0.75;;(23, 9);;(4, 14);1;10096
24;0.75;;(23, 9);;(4, 14);1;10097
24;0.75;;(23, 9);;(4, 14);1;10098
24;0.75;;(23, 9);;(4, 14);1;10099
24;0.75;;(23, 9);;(4, 14);1;10100
24;0.75;;(23, 9);;(4, 14);1;10101
24;0.75;;(23, 9);;(4, 14);1;10102
24;0.75;;(23, 9);;(4, 14);1;10103
24;0.75;;(23, 9);;(4, 14);1;10104
24;0.75;;(23, 9);;(4, 14);1;10105
24;0.75;;(23, 9);;(4, 14);1;10106
24;0.75;;(23, 9);;(4, 14);1;10107
24;0.75;;(23, 9);;(4, 14);1;10108
24;0.75;;(23, 9);;(4, 14);1;10109
24;0.75;;(23, 9);;(4, 14);1;10110
24;0.75;;(23, 9);;(4, 14);1;10111
24;0.75;;(23, 9);;(4, 14);1;10112
24;0.75;;(23, 9);;(4, 14);1;10113
24;0.75;;(23, 9);;(4, 14);1;10114
24;0.75;;(23, 9);;(4, 14);1;10115
24;0.75;;(23, 9);;(4, 14);1;10116
24;0.75;;(23, 9);;(4, 14);1;10117
24;0.75;;(23, 9);;(4, 14);1;10118
24;0.75;;(23, 9);;(4, 14);1;10119
24;0.75;;(23, 9);;(4, 14);1;10120
24;0.75;;(23, 9);;(4, 14);1;10121
24;0.75;;(23, 9);;(4, 14);1;10122
24;0.75;;(23, 9);;(4, 14);1;10123
24;0.75;;(23, 9);;(4, 14);1;10124
24;0.75;;(23, 9);;(4, 14);1;10125
24;0.75;;(23, 9);;(4, 14);1;10126
24;0.75;;(23, 9);;(4, 14);1;10127
24;0.75;;(23, 9);;(4, 14);1;10128
24;0.75;;(23, 9);;(4, 14);1;10129
24;0.75;;(23, 9);;(4, 14);1;10130
24;0.75;;(23, 9);;(4, 14);1;10131
24;0.75;;(23, 9);;(4, 14);1;10132
24;0.75;;(23, 9);;(4, 14);1;10133
24;0.75;;(23, 9);;(4, 14);1;10134
24;0.75;;(23, 9);;(4, 14);1;10135
24;0.75;;(23, 9);;(4, 14);1;10136
24;0.75;;(23, 9);;(4, 14);1;10137
24;0.75;;(23, 9);;(4, 14);1;10138
24;0.75;;(23, 9);;(4, 14);1;10139
24;0.75;;(23, 9);;(4, 14);1;10140
24;0.75;;(23, 9);;(4, 14);1;10141
24;0.75;;(23, 9);;(4, 14);1;10142
24;0.75;;(23, 9);;(4, 14);1;10143
24;0.75;;(23, 9);;(4, 14);1;10144
24;0.75;;(23, 9);;(4, 14);1;10145
24;0.75;;(23, 9);;(4, 14);1;10146
24;0.75;;(23, 9);;(4, 14);1;10147
24;0.75;;(23, 9);;(4, 14);1;10148
24;0.75;;(23, 9);;(4, 14);1;10149
24;0.75;;(23, 9);;(4, 14);1;10150
24;0.75;;(23, 9);;(4, 14);1;10151
24;0.75;;(23, 9);;(4, 14);1;10152
24;0.75;;(23, 9);;(4, 14);1;10153
24;0.75;;(23, 9);;(4, 14);1;10154
24;0.75;;(23, 9);;(4, 14);1;10155
24;0.75;;(23, 9);;(4, 14);1;10156
24;0.75;;(23, 9);;(4, 14);1;10157
24;0.75;;(23, 9);;(4, 14);1;10158
24;0.75;;(23, 9);;(4, 14);1;10159
24;0.75;;(23, 9);;(4, 14);1;10160
24;0.75;;(23, 9);;(4, 14);1;10161
24;0.75;;(23, 9);;(4, 14);1;10162
24;0.75;;(23, 9);;(4, 14);1;10163
24;0.75;;(23, 9);;(4, 14);1;10164
24;0.75;;(23, 9);;(4, 14);1;10165
24;0.75;;(23, 9);;(4, 14);1;10166
24;0.75;;(23, 9);;(4, 14);1;10167
24;0.75;;(23, 9);;(4, 14);1;10168
24;0.75;;(23, 9);;(4, 14);1;10169
24;0.75;;(23, 9);;(4, 14);1;10170
24;0.75;;(23, 9);;(4, 14);1;10171
24;0.75;;(23, 9);;(4, 14);1;10172
24;0.75;;(23, 9);;(4, 14);1;10173
24;0.75;;(23, 9);;(4, 14);1;10174
24;0.75;;(23, 9);;(4, 14);1;10175
24;0.75;;(23, 9);;(4, 14);1;10176
24;0.75;;(23, 9);;(4, 14);1;10177
24;0.75;;(23, 9);;(4, 14);1;10178
24;0.75;;(23, 9);;(4, 14);1;10179
24;0.75;;(23, 9);;(4, 14);1;10180
24;0.75;;(23, 9);;(4, 14);1;10181
24;0.75;;(23, 9);;(4, 14);1;10182
24;0.75;;(23, 9);;(4, 14);1;10183
24;0.75;;(23, 9);;(4, 14);1;10184
24;0.75;;(23, 9);;(4, 14);1;10185
24;0.75;;(23, 9);;(4, 14);1;10186
24;0.75;;(23, 9);;(4, 14);1;10187
24;0.75;;(23, 9);;(4, 14);1;10188
24;0.75;;(23, 9);;(4, 14);1;10189
24;0.75;;(23, 9);;(4, 14);1;10190
24;0.75;;(23, 9);;(4, 14);1;10191
24;0.75;;(23, 9);;(4, 14);1;10192
24;0.75;;(23, 9);;(4, 14);1;10193
24;0.75;;(23, 9);;(4, 14);1;10194
24;0.75;;(23, 9);;(4, 14);1;10195
24;0.75;;(23, 9);;(4, 14);1;10196
24;0.75;;(23, 9);;(4, 14);1;10197
24;0.75;;(23, 9);;(4, 14);1;10198
24;0.75;;(23, 9);;(4, 14);1;10199
24;0.75;;(23, 9);;(4, 14);1;10200
24;0.75;;(23, 9);;(4, 14);1;10201
24;0.75;;(23, 9);;(4, 14);1;10202
24;0.75;;(23, 9);;(4, 14);1;10203
24;0.75;;(23, 9);;(4, 14);1;10204
24;0.75;;(23, 9);;(4, 14);1;10205
24;0.75;;(23, 9);;(4, 14);1;10206
24;0.75;;(23, 9);;(4, 14);1;10207
24;0.75;;(23, 9);;(4, 14);1;10208
24;0.75;;(23, 9);;(4, 14);1;10209
24;0.75;;(23, 9);;(4, 14);1;10210
24;0.75;;(23, 9);;(4, 14);1;10211
24;0.75;;(23, 9);;(4, 14);1;10212
24;0.75;;(23, 9);;(4, 14);1;10213
24;0.75;;(23, 9);;(4, 14);1;10214
24;0.75;;(23, 9);;(4, 14);1;10215
24;0.75;;(23, 9);;(4, 14);1;10216
24;0.75;;(23, 9);;(4, 14);1;10217
24;0.75;;(23, 9);;(4, 14);1;10218
24;0.75;;(23, 9);;(4, 14);1;10219
24;0.75;;(23, 9);;(4, 14);1;10220
24;0.75;;(23, 9);;(4, 14);1;10221
24;0.75;;(23, 9);;(4, 14);1;10222
24;0.75;;(23, 9);;(4, 14);1;10223
24;0.75;;(23, 9);;(4, 14);1;10224
24;0.75;;(23, 9);;(4, 14);1;10225
24;0.75;;(23, 9);;(4, 14);1;10226
24;0.75;;(23, 9);;(4, 14);1;10227
24;0.75;;(23, 9);;(4, 14);1;10228
24;0.75;;(23, 9);;(4, 14);1;10229
24;0.75;;(23, 9);;(4, 14);1;10230
24;0.75;;(23, 9);;(4, 14);1;10231
24;0.75;;(23, 9);;(4, 14);1;10232
24;0.75;;(23, 9);;(4, 14);1;10233
24;0.75;;(23, 9);;(4, 14);1;10234
24;0.75;;(23, 9);;(4, 14);1;10235
24;0.75;;(23, 9);;(4, 14);1;10236
24;0.75;;(23, 9);;(4, 14);1;10237
24;0.75;;(23, 9);;(4, 14);1;10238
24;0.75;;(23, 9);;(4, 14);1;10239
24;0.75;;(23, 9);;(4, 14);1;10240
24;0.75;;(23, 9);;(4, 14);1;10241
24;0.75;;(23, 9);;(4, 14);1;10242
24;0.75;;(23, 9);;(4, 14);1;10243
24;0.75;;(23, 9);;(4, 14);1;10244
24;0.75;;(23, 9);;(4, 14);1;10245
24;0.75;;(23, 9);;(4, 14);1;10246
24;0.75;;(23, 9);;(4, 14);1;10247
24;0.75;;(23, 9);;(4, 14);1;10248
24;0.75;;(23, 9);;(4, 14);1;10249
24;0.75;;(23, 9);;(4, 14);1;10250
24;0.75;;(23, 9);;(4, 14);1;10251
24;0.75;;(23, 9);;(4, 14);1;10252
24;0.75;;(23, 9);;(4, 14);1;10253
24;0.75;;(23, 9);;(4, 14);1;10254
24;0.75;;(23, 9);;(4, 14);1;10255
24;0.75;;(23, 9);;(4, 14);1;10256
24;0.75;;(23, 9);;(4, 14);1;10257
24;0.75;;(23, 9);;(4, 14);1;10258
24;0.75;;(23, 9);;(4, 14);1;10259
24;0.75;;(23, 9);;(4, 14);1;10260
24;0.75;;(23, 9);;(4, 14);1;10261
24;0.75;;(23, 9);;(4, 14);1;10262
24;0.75;;(23, 9);;(4, 14);1;10263
24;0.75;;(23, 9);;(4, 14);1;10264
24;0.75;;(23, 9);;(4, 14);1;10265
24;0.75;;(23, 9);;(4, 14);1;10266
24;0.75;;(23, 9);;(4, 14);1;10267
24;0.75;;(23, 9);;(4, 14);1;10268
24;0.75;;(23, 9);;(4, 14);1;10269
24;0.75;;(23, 9);;(4, 14);1;10270
24;0.75;;(23, 9);;(4, 14);1;10271
24;0.75;;(23, 9);;(4, 14);1;10272
24;0.75;;(23, 9);;(4, 14);1;10273
24;0.75;;(23, 9);;(4, 14);1;10274
24;0.75;;(23, 9);;(4, 14);1;10275
24;0.75;;(23, 9);;(4, 14);1;10276
24;0.75;;(23, 9);;(4, 14);1;10277
24;0.75;;(23, 9);;(4, 14);1;10278
24;0.75;;(23, 9);;(4, 14);1;10279
24;0.75;;(23, 9);;(4, 14);1;10280
24;0.75;;(23, 9);;(4, 14);1;10281
24;0.75;;(23, 9);;(4, 14);1;10282
24;0.75;;(23, 9);;(4, 14);1;10283
24;0.75;;(23, 9);;(4, 14);1;10284
24;0.75;;(23, 9);;(4, 14);1;10285
24;0.75;;(23, 9);;(4, 14);1;10286
24;0.75;;(23, 9);;(4, 14);1;10287
24;0.75;;(23, 9);;(4, 14);1;10288
24;0.75;;(23, 9);;(4, 14);1;10289
24;0.75;;(23, 9);;(4, 14);1;10290
24;0.75;;(23, 9);;(4, 14);1;10291
24;0.75;;(23, 9);;(4, 14);1;10292
24;0.75;;(23, 9);;(4, 14);1;10293
24;0.75;;(23, 9);;(4, 14);1;10294
24;0.75;;(23, 9);;(4, 14);1;10295
24;0.75;;(23, 9);;(4, 14);1;10296
24;0.75;;(23, 9);;(4, 14);1;10297
24;0.75;;(23, 9);;(4, 14);1;10298
24;0.75;;(23, 9);;(4, 14);1;10299
24;0.75;;(23, 9);;(4, 14);1;10300
24;0.75;;(23, 9);;(4, 14);1;10301
24;0.75;;(23, 9);;(4, 14);1;10302
24;0.75;;(23, 9);;(4, 14);1;10303
24;0.75;;(23, 9);;(4, 14);1;10304
24;0.75;;(23, 9);;(4, 14);1;10305
24;0.75;;(23, 9);;(4, 14);1;10306
24;0.75;;(23, 9);;(4, 14);1;10307
24;0.75;;(23, 9);;(4, 14);1;10308
24;0.75;;(23, 9);;(4, 14);1;10309
24;0.75;;(23, 9);;(4, 14);1;10310
